============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:13 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                           Module                    Cells  Cell Area  Net Area   Total Area 
  GEN[4].U_MULTIi_SHRP_csa_tree_fac1_groupi               csa_tree_fac1_group_256_458                    81        399       147          546 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S12_6_add_64_12_groupi csa_tree_U_S12_6_add_64_12_group_258_1_557     60        433       113          546 
  GEN[2].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_1            81        385       161          545 
  GEN[14].U_MULTIi_SHRP_csa_tree_U_S12_6_add_64_12_groupi csa_tree_U_S12_6_add_64_12_group_258_508       56        435       107          542 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S3_5_add_64_8_groupi   csa_tree_U_S3_5_add_64_8_group_324_544_1       78        400       142          542 
  GEN[14].U_MULTIi_SHRP_csa_tree_U_S3_5_add_64_8_groupi   csa_tree_U_S3_5_add_64_8_group_324_544         78        400       142          542 
  GEN[2].U_MULTIi_SHRP_csa_tree_U_S12_6_add_64_12_groupi  csa_tree_U_S12_6_add_64_12_group_258_1         55        433       107          540 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S3_5_add_64_8_groupi    csa_tree_U_S3_5_add_64_8_group_324             81        392       144          536 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_273          57        424       112          536 
  GEN[2].U_MULTIi_SHRP_csa_tree_fac1_groupi               csa_tree_fac1_group_256_1                      81        386       148          534 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S1_4_add_64_8_groupi   csa_tree_U_S1_4_add_64_8_group_330_1_588       61        414       119          533 
  GEN[2].U_MULTIi_SHRP_csa_tree_U_S15_4_add_64_8_groupi   csa_tree_U_S15_4_add_64_8_group_328_1          71        395       138          533 
  GEN[2].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_1            56        424       107          532 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_639          53        425       107          531 
  GEN[6].U_MULTIi_SHRP_csa_tree_U_S12_6_add_64_12_groupi  csa_tree_U_S12_6_add_64_12_group_258_1_468     50        432        98          530 
  GEN[4].U_MULTIi_SHRP_csa_tree_U_S12_6_add_64_12_groupi  csa_tree_U_S12_6_add_64_12_group_258_419       50        428        98          526 
  GEN[14].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133_528          56        417       107          524 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S45_add_91_9_groupi     csa_tree_U_S45_add_91_9_group_141_447          48        426        96          522 
  GEN[3].U_MULTIi_REGU_csa_tree_U_S45_add_91_9_groupi     csa_tree_U_S45_add_91_9_group_141_807          48        426        96          522 
  GEN[6].U_MULTIi_SHRP_csa_tree_U_S14_5_add_64_8_groupi   csa_tree_U_S14_5_add_64_8_group_268_414_1      79        375       145          520 
