============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  12:15:15 pm
  Module:                 FME_INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                       Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------------------------------
    PUs[14].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5976                                 39        226        60          286 
    PUs[13].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5980                                 39        226        60          286 
    PUs[12].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5984                                 39        226        60          286 
    PUs[11].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5988                                 39        226        60          286 
    PUs[10].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5992                                 39        226        60          286 
    PUs[9].U_F8_U_4_U_S0_add_18_10               add_signed_4938_5996                                 39        226        60          286 
    PUs[8].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6000                                 39        226        60          286 
    PUs[7].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6004                                 39        226        60          286 
    PUs[6].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6008                                 39        226        60          286 
    PUs[5].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6012                                 39        226        60          286 
    PUs[4].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6016                                 39        226        60          286 
    PUs[3].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6020                                 39        226        60          286 
    PUs[2].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6024                                 39        226        60          286 
    PUs[1].U_F8_U_4_U_S0_add_18_10               add_signed_4938_6028                                 39        226        60          286 
    PUs[0].U_F8_U_4_U_S0_add_18_10               add_signed_4938                                      39        226        60          286 
    PUs[0].U_F8_U_3_U_S0_add_18_10               add_signed_4938_6029                                 39        226        60          286 
    csa_tree_PUs_15__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_15__U_F8_U_S15_add_41_16_group_1255     27        222        53          274 
    csa_tree_PUs_14__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_14__U_F8_U_S15_add_41_16_group_1257     27        222        53          274 
    csa_tree_PUs_13__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_13__U_F8_U_S15_add_41_16_group_1259     27        222        53          274 
    csa_tree_PUs_12__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_12__U_F8_U_S15_add_41_16_group_1261     27        222        53          274 
    csa_tree_PUs_11__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_11__U_F8_U_S15_add_41_16_group_1263     27        222        53          274 
    csa_tree_PUs_10__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_10__U_F8_U_S15_add_41_16_group_1265     27        222        53          274 
    csa_tree_PUs_9__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_9__U_F8_U_S15_add_41_16_group_1267      27        222        53          274 
    csa_tree_PUs_8__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_8__U_F8_U_S15_add_41_16_group_1269      27        222        53          274 
    csa_tree_PUs_7__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_7__U_F8_U_S15_add_41_16_group_1271      27        222        53          274 
    csa_tree_PUs_6__U_F8_U_S15_add_41_16_groupi  csa_tree_PUs_6__U_F8_U_S15_add_41_16_group_1273      27        222        53          274 
    csa_tree_PUs_16__U_F8_U_S15_add_41_16_groupi csa_tree_PUs_16__U_F8_U_S15_add_41_16_group_1253     26        217        49          266 
    PUs[16].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5968                                 34        197        53          249 
    PUs[15].U_F8_U_4_U_S0_add_18_10              add_signed_4938_5972                                 34        197        53          249 
    PUs[0].U_F8_U_2_U_S0_add_18_10               add_signed_4938_6030                                 34        197        53          249 
    PUs[0].U_F8_U_1_U_S0_add_18_10               add_signed_4938_6031                                 34        197        53          249 
    addinc_PUs[16].U_F8_U_S22_add_18_16          add_signed_carry_332_10978                           21        170        28          198 
    addinc_PUs[16].U_F8_U_S2_add_18_16           add_signed_carry_332_10979                           21        170        28          198 
    addinc_PUs[15].U_F8_U_S22_add_18_16          add_signed_carry_332_10980                           21        170        28          198 
    addinc_PUs[15].U_F8_U_S2_add_18_16           add_signed_carry_332_10981                           21        170        28          198 
    addinc_PUs[14].U_F8_U_S22_add_18_16          add_signed_carry_332_10982                           21        170        28          198 
    addinc_PUs[14].U_F8_U_S2_add_18_16           add_signed_carry_332_10983                           21        170        28          198 
    addinc_PUs[13].U_F8_U_S22_add_18_16          add_signed_carry_332_10984                           21        170        28          198 
    addinc_PUs[13].U_F8_U_S2_add_18_16           add_signed_carry_332_10985                           21        170        28          198 
    addinc_PUs[12].U_F8_U_S22_add_18_16          add_signed_carry_332_10986                           21        170        28          198 
    addinc_PUs[12].U_F8_U_S2_add_18_16           add_signed_carry_332_10987                           21        170        28          198 
    addinc_PUs[11].U_F8_U_S22_add_18_16          add_signed_carry_332_10988                           21        170        28          198 
    addinc_PUs[11].U_F8_U_S2_add_18_16           add_signed_carry_332_10989                           21        170        28          198 
    addinc_PUs[10].U_F8_U_S22_add_18_16          add_signed_carry_332_10990                           21        170        28          198 
    addinc_PUs[10].U_F8_U_S2_add_18_16           add_signed_carry_332_10991                           21        170        28          198 
    addinc_PUs[9].U_F8_U_S22_add_18_16           add_signed_carry_332_10992                           21        170        28          198 
    addinc_PUs[9].U_F8_U_S2_add_18_16            add_signed_carry_332_10993                           21        170        28          198 
    addinc_PUs[8].U_F8_U_S22_add_18_16           add_signed_carry_332_10994                           21        170        28          198 
    addinc_PUs[8].U_F8_U_S2_add_18_16            add_signed_carry_332_10995                           21        170        28          198 
    addinc_PUs[7].U_F8_U_S22_add_18_16           add_signed_carry_332_10996                           21        170        28          198 
    addinc_PUs[7].U_F8_U_S2_add_18_16            add_signed_carry_332_10997                           21        170        28          198 
    addinc_PUs[6].U_F8_U_S22_add_18_16           add_signed_carry_332_10998                           21        170        28          198 
    addinc_PUs[6].U_F8_U_S2_add_18_16            add_signed_carry_332_10999                           21        170        28          198 
    addinc_PUs[5].U_F8_U_S22_add_18_16           add_signed_carry_332_11000                           21        170        28          198 
    addinc_PUs[5].U_F8_U_S2_add_18_16            add_signed_carry_332_11001                           21        170        28          198 
    addinc_PUs[4].U_F8_U_S22_add_18_16           add_signed_carry_332_11002                           21        170        28          198 
    addinc_PUs[4].U_F8_U_S2_add_18_16            add_signed_carry_332_11003                           21        170        28          198 
    addinc_PUs[3].U_F8_U_S22_add_18_16           add_signed_carry_332_11004                           21        170        28          198 
    addinc_PUs[3].U_F8_U_S2_add_18_16            add_signed_carry_332_11005                           21        170        28          198 
    addinc_PUs[2].U_F8_U_S22_add_18_16           add_signed_carry_332_11006                           21        170        28          198 
