============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  04:49:08 am
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                      Module                   Cells  Cell Area  Net Area   Total Area 
    PUs[36].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_13     77        252       141          393 
    PUs[35].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_12     77        252       141          393 
    PUs[34].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_11     77        252       141          393 
    PUs[33].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_10     77        252       141          393 
    PUs[32].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_9      77        252       141          393 
    PUs[31].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_8      77        252       141          393 
    PUs[30].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_7      77        252       141          393 
    PUs[29].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_6      77        252       141          393 
    PUs[28].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_5      77        252       141          393 
    PUs[27].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_4      77        252       141          393 
    PUs[26].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_3      77        252       141          393 
    PUs[25].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_2      77        252       141          393 
    PUs[24].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033_1      77        252       141          393 
    PUs[23].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_5033        77        252       141          393 
    PUs[22].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_22     77        250       141          391 
    PUs[21].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_21     77        250       141          391 
    PUs[45].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_5032_22      77        248       141          389 
